,Age,Overall,Potential,Preferred Foot,Weak Foot,Skill Moves,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Name,Nationality
7132,25,68,71,1,3.0,2.0,30.0,45.0,69.0,65.0,29.0,56.0,60.0,59.0,58.0,63.0,52.0,54.0,41.0,69.0,44.0,48.0,63.0,74.0,91.0,56.0,76.0,69.0,62.0,63.0,35.0,60.0,64.0,67.0,63.0,8.0,7.0,12.0,7.0,9.0,A. Youga,Central African Rep.
7133,30,68,68,0,2.0,2.0,71.0,31.0,61.0,61.0,23.0,61.0,54.0,32.0,45.0,58.0,76.0,75.0,63.0,63.0,70.0,43.0,81.0,77.0,72.0,35.0,60.0,63.0,31.0,44.0,34.0,57.0,64.0,64.0,68.0,9.0,9.0,11.0,10.0,15.0,J. Mombris,Madagascar
7134,24,68,70,0,3.0,2.0,57.0,29.0,62.0,60.0,19.0,54.0,29.0,27.0,53.0,55.0,68.0,69.0,61.0,65.0,69.0,39.0,78.0,61.0,82.0,36.0,77.0,67.0,41.0,45.0,40.0,54.0,62.0,68.0,65.0,16.0,8.0,13.0,12.0,12.0,A. Pérez,Colombia
7135,29,68,68,1,4.0,3.0,50.0,69.0,67.0,64.0,67.0,64.0,66.0,69.0,58.0,69.0,62.0,55.0,66.0,70.0,66.0,70.0,68.0,68.0,67.0,68.0,64.0,49.0,72.0,69.0,72.0,66.0,38.0,39.0,36.0,8.0,14.0,11.0,11.0,8.0,R. Mühren,Netherlands
7136,31,68,68,1,3.0,2.0,75.0,54.0,44.0,64.0,45.0,59.0,59.0,56.0,61.0,60.0,80.0,67.0,77.0,68.0,68.0,53.0,87.0,71.0,60.0,58.0,77.0,66.0,59.0,63.0,45.0,60.0,65.0,69.0,67.0,16.0,15.0,6.0,10.0,15.0,Lee Yong,Korea Republic
7137,25,68,72,1,2.0,2.0,47.0,38.0,73.0,49.0,22.0,44.0,33.0,26.0,51.0,48.0,56.0,59.0,57.0,67.0,51.0,32.0,81.0,79.0,77.0,24.0,75.0,72.0,40.0,34.0,32.0,62.0,69.0,64.0,59.0,13.0,13.0,6.0,6.0,7.0,H. Urrego,Colombia
7138,33,68,68,1,3.0,1.0,11.0,9.0,20.0,13.0,15.0,10.0,11.0,13.0,22.0,15.0,32.0,34.0,48.0,60.0,33.0,20.0,52.0,33.0,49.0,13.0,18.0,23.0,16.0,40.0,14.0,34.0,9.0,17.0,12.0,69.0,65.0,64.0,68.0,69.0,M. McGovern,Northern Ireland
7139,25,68,73,1,2.0,1.0,15.0,13.0,15.0,31.0,14.0,15.0,16.0,13.0,22.0,11.0,49.0,42.0,40.0,63.0,50.0,22.0,59.0,39.0,60.0,20.0,23.0,20.0,13.0,36.0,22.0,41.0,13.0,13.0,12.0,68.0,65.0,63.0,65.0,71.0,J. Ledesma,Argentina
7140,23,68,72,0,3.0,3.0,64.0,58.0,42.0,65.0,61.0,67.0,59.0,52.0,60.0,65.0,84.0,78.0,71.0,65.0,82.0,62.0,49.0,71.0,51.0,59.0,49.0,31.0,62.0,65.0,54.0,62.0,49.0,42.0,45.0,7.0,8.0,10.0,9.0,9.0,D. Nagy,Hungary
7141,21,68,79,0,3.0,3.0,55.0,50.0,42.0,65.0,45.0,76.0,48.0,42.0,60.0,69.0,85.0,90.0,88.0,61.0,84.0,55.0,74.0,65.0,60.0,58.0,40.0,41.0,62.0,58.0,39.0,63.0,31.0,30.0,32.0,7.0,10.0,12.0,7.0,8.0,J. Torres,Argentina
7142,19,68,83,1,3.0,3.0,64.0,66.0,54.0,67.0,60.0,76.0,67.0,50.0,65.0,72.0,82.0,81.0,86.0,68.0,81.0,62.0,60.0,69.0,57.0,61.0,52.0,43.0,67.0,68.0,58.0,69.0,33.0,33.0,32.0,10.0,8.0,8.0,7.0,8.0,T. Chancalay,Argentina
7143,34,68,68,1,3.0,3.0,65.0,58.0,52.0,72.0,50.0,63.0,58.0,62.0,67.0,72.0,55.0,55.0,61.0,69.0,64.0,62.0,55.0,64.0,68.0,66.0,72.0,64.0,58.0,67.0,62.0,70.0,62.0,66.0,59.0,7.0,8.0,7.0,6.0,11.0,Pacheco,Canada
7144,31,68,68,1,3.0,2.0,48.0,35.0,63.0,56.0,35.0,46.0,52.0,45.0,47.0,52.0,46.0,39.0,39.0,59.0,30.0,53.0,39.0,64.0,93.0,38.0,75.0,64.0,42.0,41.0,48.0,64.0,67.0,70.0,69.0,7.0,8.0,10.0,9.0,13.0,Z. Diallo,France
7145,34,68,68,1,3.0,1.0,14.0,16.0,14.0,19.0,13.0,17.0,11.0,18.0,28.0,31.0,47.0,52.0,53.0,61.0,54.0,28.0,68.0,25.0,69.0,19.0,32.0,23.0,19.0,50.0,42.0,55.0,11.0,15.0,14.0,69.0,70.0,69.0,65.0,68.0,A. Lindegaard,Denmark
7146,26,68,68,0,2.0,3.0,63.0,54.0,46.0,65.0,58.0,72.0,56.0,43.0,57.0,68.0,94.0,94.0,85.0,58.0,80.0,65.0,56.0,64.0,68.0,60.0,55.0,40.0,56.0,54.0,64.0,50.0,32.0,52.0,48.0,12.0,13.0,15.0,14.0,9.0,J. Aguirre,Argentina
7147,25,68,69,1,3.0,3.0,67.0,46.0,65.0,65.0,44.0,70.0,70.0,63.0,55.0,66.0,80.0,77.0,57.0,58.0,55.0,67.0,65.0,77.0,81.0,63.0,58.0,57.0,65.0,40.0,37.0,62.0,60.0,70.0,70.0,13.0,8.0,12.0,12.0,10.0,V. Mogos,Romania
7148,23,68,73,0,3.0,2.0,73.0,51.0,52.0,73.0,52.0,62.0,65.0,68.0,69.0,64.0,71.0,72.0,75.0,64.0,60.0,60.0,75.0,80.0,61.0,52.0,44.0,58.0,62.0,69.0,49.0,59.0,63.0,66.0,65.0,12.0,16.0,7.0,9.0,16.0,N. Gavory,France
7149,29,68,68,1,3.0,3.0,63.0,61.0,64.0,66.0,62.0,66.0,69.0,67.0,58.0,64.0,71.0,77.0,67.0,64.0,68.0,77.0,74.0,76.0,79.0,67.0,66.0,52.0,64.0,62.0,59.0,61.0,34.0,44.0,22.0,8.0,7.0,6.0,10.0,16.0,G. Barnes,Jamaica
7150,19,68,81,1,4.0,3.0,47.0,71.0,68.0,62.0,68.0,66.0,66.0,61.0,39.0,68.0,63.0,69.0,61.0,60.0,60.0,63.0,64.0,66.0,73.0,68.0,31.0,18.0,66.0,61.0,68.0,65.0,19.0,15.0,16.0,7.0,9.0,12.0,14.0,9.0,D. Jovanovic,Serbia
7151,24,68,74,1,3.0,3.0,47.0,67.0,62.0,56.0,63.0,68.0,64.0,28.0,46.0,65.0,74.0,71.0,63.0,57.0,58.0,76.0,63.0,69.0,74.0,65.0,45.0,17.0,67.0,59.0,73.0,64.0,20.0,24.0,20.0,5.0,15.0,14.0,10.0,8.0,L. Kehinde,Nigeria
7152,25,68,70,1,4.0,3.0,30.0,77.0,71.0,47.0,61.0,76.0,64.0,42.0,30.0,73.0,72.0,69.0,68.0,54.0,65.0,75.0,64.0,52.0,58.0,68.0,31.0,17.0,54.0,42.0,68.0,51.0,19.0,15.0,20.0,15.0,10.0,13.0,5.0,15.0,J. Cifuente,Ecuador
7153,24,68,70,0,3.0,3.0,71.0,62.0,28.0,67.0,45.0,67.0,66.0,62.0,70.0,64.0,83.0,78.0,80.0,59.0,80.0,62.0,74.0,57.0,36.0,56.0,45.0,17.0,58.0,63.0,36.0,58.0,51.0,32.0,31.0,8.0,16.0,12.0,12.0,16.0,A. Castro,Colombia
7154,24,68,74,0,3.0,3.0,71.0,58.0,43.0,63.0,44.0,66.0,46.0,35.0,52.0,66.0,81.0,85.0,78.0,64.0,75.0,59.0,69.0,76.0,63.0,46.0,38.0,31.0,57.0,64.0,42.0,62.0,32.0,27.0,26.0,6.0,10.0,14.0,14.0,5.0,T. Schwede,Germany
7155,27,68,69,0,2.0,2.0,75.0,49.0,67.0,72.0,42.0,42.0,80.0,81.0,70.0,67.0,31.0,31.0,34.0,62.0,43.0,76.0,46.0,63.0,72.0,68.0,65.0,72.0,36.0,59.0,75.0,68.0,70.0,68.0,67.0,8.0,14.0,13.0,11.0,7.0,J. van der Linden,Netherlands
7156,31,68,68,1,3.0,1.0,14.0,11.0,15.0,35.0,11.0,13.0,12.0,12.0,32.0,19.0,46.0,48.0,35.0,65.0,34.0,23.0,67.0,30.0,73.0,12.0,33.0,14.0,10.0,43.0,14.0,58.0,13.0,14.0,16.0,65.0,66.0,67.0,67.0,71.0,A. Kochenkov,Russia
7157,32,68,68,1,3.0,2.0,57.0,29.0,68.0,60.0,25.0,55.0,27.0,17.0,48.0,62.0,63.0,55.0,63.0,65.0,69.0,57.0,81.0,54.0,80.0,40.0,67.0,68.0,55.0,48.0,34.0,57.0,67.0,63.0,64.0,12.0,13.0,8.0,10.0,9.0,A. Baptiste,England
7158,30,68,68,0,2.0,3.0,66.0,59.0,53.0,69.0,64.0,71.0,69.0,67.0,63.0,72.0,80.0,75.0,82.0,68.0,92.0,66.0,42.0,68.0,42.0,65.0,35.0,24.0,61.0,59.0,61.0,65.0,25.0,26.0,24.0,7.0,5.0,12.0,8.0,10.0,L. Chiaretti,Brazil
7159,35,68,68,1,3.0,2.0,27.0,26.0,75.0,52.0,24.0,28.0,21.0,31.0,45.0,40.0,40.0,55.0,51.0,74.0,65.0,38.0,76.0,68.0,72.0,24.0,69.0,71.0,32.0,39.0,38.0,58.0,70.0,68.0,60.0,16.0,7.0,11.0,11.0,12.0,A. Acevedo,Chile
7160,33,68,68,1,2.0,2.0,24.0,28.0,68.0,54.0,20.0,31.0,20.0,22.0,48.0,45.0,42.0,46.0,39.0,65.0,40.0,57.0,76.0,44.0,85.0,22.0,70.0,67.0,24.0,20.0,30.0,62.0,70.0,68.0,61.0,10.0,6.0,9.0,6.0,13.0,W. Andrade,Argentina
7161,31,68,68,1,3.0,2.0,53.0,28.0,65.0,48.0,37.0,40.0,48.0,12.0,30.0,63.0,78.0,86.0,78.0,67.0,60.0,57.0,68.0,87.0,63.0,14.0,66.0,70.0,28.0,37.0,38.0,59.0,55.0,66.0,68.0,5.0,13.0,13.0,8.0,14.0,S. Iacoponi,Italy
7162,30,68,68,1,2.0,2.0,42.0,20.0,68.0,59.0,30.0,40.0,33.0,45.0,50.0,59.0,54.0,54.0,47.0,65.0,58.0,40.0,72.0,71.0,77.0,37.0,70.0,68.0,40.0,33.0,50.0,50.0,64.0,69.0,61.0,7.0,14.0,9.0,14.0,6.0,M. de Luna,Mexico
7163,26,68,69,1,2.0,3.0,74.0,44.0,55.0,67.0,44.0,66.0,70.0,69.0,64.0,65.0,80.0,85.0,76.0,64.0,77.0,55.0,71.0,81.0,62.0,48.0,61.0,57.0,58.0,62.0,57.0,59.0,59.0,61.0,64.0,12.0,11.0,16.0,9.0,8.0,M. Kuhn,Germany
7164,33,68,68,1,2.0,2.0,30.0,33.0,70.0,57.0,30.0,23.0,19.0,20.0,56.0,48.0,39.0,46.0,44.0,63.0,45.0,66.0,82.0,59.0,80.0,15.0,78.0,64.0,29.0,48.0,45.0,60.0,65.0,66.0,63.0,12.0,11.0,6.0,9.0,13.0,J. Buxton,England
7165,30,68,68,1,3.0,2.0,68.0,52.0,59.0,70.0,66.0,62.0,58.0,68.0,72.0,66.0,57.0,61.0,69.0,74.0,70.0,67.0,77.0,58.0,58.0,69.0,77.0,67.0,64.0,65.0,59.0,58.0,70.0,67.0,56.0,14.0,9.0,14.0,13.0,11.0,J. Mahecha,Colombia
7166,28,68,68,1,3.0,3.0,36.0,72.0,70.0,61.0,58.0,63.0,34.0,20.0,35.0,68.0,69.0,65.0,58.0,58.0,69.0,65.0,72.0,65.0,79.0,59.0,54.0,21.0,71.0,52.0,65.0,70.0,40.0,20.0,22.0,13.0,13.0,8.0,10.0,12.0,L. Ramos,Argentina
7167,30,68,68,0,4.0,3.0,74.0,52.0,50.0,71.0,50.0,72.0,76.0,70.0,64.0,66.0,67.0,64.0,72.0,71.0,81.0,58.0,64.0,60.0,58.0,60.0,40.0,58.0,68.0,66.0,68.0,72.0,30.0,37.0,36.0,9.0,9.0,15.0,17.0,9.0,Freddy Cardouso,Brazil
7168,29,68,68,1,3.0,2.0,31.0,28.0,72.0,58.0,26.0,45.0,35.0,34.0,51.0,52.0,55.0,63.0,53.0,67.0,45.0,52.0,61.0,51.0,74.0,38.0,69.0,64.0,28.0,40.0,52.0,71.0,63.0,68.0,70.0,13.0,10.0,14.0,10.0,12.0,M. Herrera,Mexico
7169,26,68,69,1,3.0,2.0,64.0,65.0,46.0,64.0,47.0,62.0,61.0,50.0,57.0,63.0,86.0,85.0,72.0,66.0,69.0,68.0,74.0,87.0,76.0,56.0,61.0,63.0,63.0,54.0,44.0,63.0,58.0,64.0,62.0,8.0,12.0,12.0,11.0,12.0,B. Zolinski,Germany
7170,27,68,69,1,3.0,2.0,36.0,29.0,62.0,69.0,26.0,58.0,28.0,22.0,63.0,50.0,65.0,59.0,53.0,67.0,61.0,44.0,70.0,66.0,70.0,29.0,71.0,72.0,25.0,27.0,39.0,57.0,70.0,65.0,64.0,6.0,8.0,14.0,13.0,6.0,A. Delamea,Slovenia
7171,22,68,76,1,3.0,3.0,65.0,51.0,59.0,66.0,52.0,72.0,58.0,30.0,63.0,68.0,84.0,86.0,74.0,70.0,68.0,74.0,75.0,77.0,76.0,56.0,75.0,60.0,64.0,60.0,35.0,59.0,61.0,62.0,63.0,6.0,12.0,13.0,13.0,6.0,Mama Baldé,Guinea Bissau
7172,24,68,71,1,3.0,2.0,36.0,26.0,66.0,65.0,23.0,36.0,30.0,26.0,42.0,59.0,64.0,60.0,56.0,62.0,53.0,35.0,74.0,64.0,78.0,21.0,58.0,67.0,26.0,32.0,33.0,50.0,67.0,68.0,64.0,8.0,11.0,6.0,9.0,14.0,S. Schäfer,Germany
7173,30,68,68,0,3.0,2.0,58.0,32.0,65.0,62.0,42.0,62.0,46.0,55.0,59.0,66.0,60.0,65.0,62.0,68.0,53.0,55.0,74.0,76.0,76.0,49.0,66.0,72.0,46.0,46.0,29.0,54.0,64.0,72.0,70.0,12.0,11.0,6.0,9.0,15.0,J. Grounds,England
7174,23,68,75,1,3.0,3.0,65.0,62.0,65.0,58.0,53.0,73.0,52.0,44.0,54.0,65.0,94.0,94.0,83.0,63.0,72.0,67.0,64.0,63.0,59.0,60.0,43.0,34.0,55.0,55.0,60.0,56.0,34.0,31.0,35.0,13.0,11.0,10.0,6.0,13.0,M. Chirinos,Honduras
7175,26,68,68,0,3.0,2.0,66.0,60.0,39.0,67.0,58.0,68.0,57.0,59.0,60.0,67.0,79.0,79.0,79.0,61.0,72.0,67.0,69.0,80.0,58.0,64.0,40.0,28.0,59.0,59.0,51.0,48.0,55.0,57.0,45.0,11.0,7.0,7.0,9.0,6.0,L. Gallegos,Chile
7176,25,68,74,1,3.0,2.0,28.0,19.0,67.0,49.0,24.0,31.0,24.0,25.0,42.0,48.0,58.0,65.0,52.0,57.0,55.0,45.0,70.0,73.0,76.0,23.0,67.0,72.0,24.0,29.0,38.0,59.0,67.0,73.0,66.0,12.0,15.0,6.0,13.0,14.0,Shi Ke,China PR
7177,20,68,79,1,3.0,3.0,59.0,53.0,34.0,68.0,42.0,76.0,64.0,52.0,62.0,73.0,72.0,71.0,85.0,59.0,87.0,57.0,64.0,67.0,44.0,55.0,51.0,47.0,64.0,63.0,53.0,56.0,47.0,57.0,49.0,16.0,10.0,8.0,8.0,13.0,M. Mehlem,Germany
7178,27,68,68,1,2.0,2.0,19.0,26.0,71.0,52.0,21.0,38.0,13.0,56.0,51.0,56.0,43.0,35.0,60.0,64.0,30.0,60.0,85.0,70.0,76.0,48.0,64.0,69.0,16.0,37.0,32.0,61.0,70.0,68.0,66.0,8.0,5.0,12.0,12.0,15.0,R. Brosco,Italy
7179,25,68,72,1,4.0,3.0,51.0,66.0,55.0,61.0,56.0,71.0,47.0,64.0,47.0,68.0,78.0,78.0,75.0,62.0,74.0,80.0,80.0,49.0,68.0,71.0,55.0,35.0,66.0,59.0,65.0,57.0,23.0,22.0,22.0,6.0,7.0,13.0,11.0,7.0,S. Parker,Germany
7180,23,68,75,1,3.0,2.0,61.0,65.0,63.0,68.0,56.0,60.0,64.0,55.0,71.0,67.0,64.0,65.0,66.0,67.0,60.0,69.0,64.0,69.0,68.0,67.0,64.0,68.0,67.0,59.0,48.0,62.0,64.0,65.0,62.0,10.0,9.0,15.0,13.0,14.0,G. Evans,England
7181,24,68,71,0,2.0,3.0,66.0,60.0,48.0,67.0,42.0,67.0,65.0,62.0,66.0,69.0,75.0,76.0,73.0,61.0,70.0,66.0,54.0,66.0,53.0,68.0,55.0,40.0,67.0,69.0,41.0,50.0,38.0,55.0,49.0,14.0,11.0,12.0,8.0,7.0,N. Maturana,Chile
7182,21,68,78,1,3.0,4.0,60.0,62.0,40.0,59.0,55.0,77.0,65.0,40.0,53.0,69.0,86.0,84.0,85.0,60.0,78.0,67.0,67.0,69.0,55.0,50.0,66.0,42.0,62.0,70.0,53.0,55.0,50.0,23.0,21.0,7.0,10.0,6.0,6.0,5.0,D. Etienne Jr.,Haiti
7183,35,68,68,0,2.0,2.0,33.0,26.0,65.0,66.0,24.0,29.0,22.0,23.0,49.0,38.0,33.0,32.0,32.0,58.0,48.0,48.0,60.0,61.0,91.0,36.0,81.0,62.0,43.0,23.0,45.0,63.0,67.0,69.0,62.0,8.0,8.0,9.0,10.0,8.0,E. Pogatetz,Austria
7184,26,68,70,1,3.0,3.0,61.0,44.0,55.0,66.0,43.0,61.0,45.0,58.0,59.0,62.0,73.0,65.0,72.0,62.0,78.0,71.0,73.0,87.0,71.0,53.0,80.0,63.0,44.0,51.0,63.0,58.0,68.0,71.0,72.0,12.0,14.0,8.0,12.0,8.0,A. Geipl,Germany
7185,28,68,68,1,3.0,2.0,59.0,42.0,72.0,59.0,29.0,49.0,50.0,34.0,57.0,61.0,76.0,74.0,70.0,64.0,66.0,31.0,83.0,80.0,66.0,56.0,73.0,63.0,45.0,58.0,56.0,57.0,71.0,65.0,71.0,8.0,10.0,14.0,10.0,16.0,P. Magalhães,Chile
7186,22,68,79,1,2.0,2.0,25.0,20.0,63.0,57.0,28.0,41.0,28.0,31.0,41.0,55.0,60.0,55.0,57.0,55.0,67.0,36.0,76.0,72.0,69.0,21.0,69.0,67.0,30.0,29.0,39.0,50.0,70.0,72.0,69.0,12.0,8.0,8.0,6.0,11.0,V. Mantovani,Italy
7187,21,68,76,0,4.0,2.0,73.0,36.0,62.0,68.0,61.0,58.0,69.0,68.0,72.0,67.0,61.0,65.0,68.0,58.0,63.0,72.0,58.0,68.0,65.0,68.0,68.0,68.0,32.0,65.0,43.0,57.0,66.0,68.0,64.0,5.0,5.0,5.0,7.0,5.0,O. Noorafkan,Iran
7188,29,68,68,1,3.0,2.0,36.0,75.0,61.0,50.0,60.0,62.0,61.0,44.0,38.0,63.0,73.0,73.0,75.0,61.0,68.0,67.0,71.0,71.0,66.0,47.0,46.0,44.0,75.0,52.0,52.0,68.0,23.0,40.0,26.0,14.0,13.0,12.0,14.0,12.0,R. Bocalon,Italy
7189,24,68,73,1,3.0,2.0,30.0,38.0,61.0,60.0,25.0,46.0,23.0,30.0,53.0,51.0,64.0,68.0,47.0,67.0,56.0,43.0,76.0,65.0,75.0,26.0,69.0,65.0,36.0,49.0,34.0,62.0,67.0,69.0,67.0,7.0,7.0,10.0,10.0,12.0,J. Müller,Germany
7190,23,68,75,0,2.0,2.0,41.0,71.0,70.0,54.0,51.0,65.0,49.0,36.0,35.0,62.0,63.0,72.0,59.0,65.0,45.0,69.0,66.0,66.0,77.0,65.0,41.0,16.0,68.0,57.0,68.0,71.0,20.0,22.0,21.0,15.0,13.0,13.0,7.0,6.0,Vinícius,Brazil
7191,27,68,68,0,2.0,3.0,71.0,48.0,55.0,64.0,58.0,67.0,66.0,68.0,71.0,67.0,79.0,74.0,80.0,67.0,82.0,72.0,83.0,72.0,58.0,62.0,62.0,58.0,57.0,66.0,55.0,60.0,65.0,66.0,68.0,11.0,8.0,12.0,7.0,15.0,M. Nelom,Netherlands
7192,30,68,68,0,3.0,2.0,64.0,43.0,45.0,60.0,35.0,63.0,46.0,42.0,56.0,61.0,82.0,83.0,82.0,67.0,71.0,47.0,66.0,76.0,62.0,46.0,64.0,64.0,61.0,51.0,48.0,64.0,60.0,71.0,67.0,15.0,7.0,15.0,10.0,12.0,R. Kristiansen,Norway
7193,24,68,73,0,3.0,1.0,20.0,12.0,12.0,25.0,18.0,13.0,12.0,14.0,26.0,27.0,41.0,43.0,35.0,66.0,46.0,24.0,61.0,33.0,60.0,13.0,23.0,26.0,18.0,45.0,27.0,48.0,10.0,12.0,16.0,73.0,60.0,69.0,65.0,72.0,M. van der Hart,Netherlands
7194,33,68,68,1,3.0,2.0,52.0,65.0,72.0,66.0,62.0,60.0,39.0,57.0,63.0,63.0,41.0,50.0,35.0,68.0,46.0,71.0,46.0,82.0,85.0,64.0,79.0,67.0,74.0,69.0,68.0,74.0,64.0,62.0,60.0,11.0,7.0,16.0,10.0,12.0,C. Lepoint,Belgium
7195,28,68,69,1,2.0,1.0,18.0,9.0,13.0,30.0,8.0,15.0,9.0,15.0,24.0,18.0,37.0,40.0,38.0,66.0,40.0,23.0,62.0,29.0,60.0,14.0,23.0,13.0,9.0,27.0,19.0,40.0,16.0,12.0,12.0,71.0,66.0,63.0,59.0,74.0,A. Weis,Germany
7196,22,68,75,1,3.0,3.0,62.0,65.0,35.0,69.0,55.0,67.0,65.0,68.0,63.0,69.0,71.0,69.0,74.0,65.0,65.0,59.0,61.0,61.0,45.0,58.0,45.0,58.0,67.0,65.0,65.0,69.0,56.0,58.0,57.0,9.0,13.0,12.0,16.0,11.0,H. Sakhi,Morocco
7197,29,68,68,1,3.0,3.0,69.0,66.0,57.0,65.0,53.0,64.0,49.0,51.0,55.0,67.0,82.0,85.0,72.0,69.0,59.0,67.0,60.0,62.0,70.0,59.0,71.0,45.0,65.0,59.0,65.0,58.0,58.0,57.0,42.0,11.0,8.0,16.0,15.0,10.0,Querol,Spain
7198,26,68,68,1,3.0,3.0,60.0,73.0,66.0,51.0,72.0,65.0,54.0,71.0,54.0,63.0,57.0,78.0,67.0,65.0,68.0,78.0,75.0,54.0,74.0,71.0,44.0,21.0,57.0,48.0,54.0,70.0,12.0,23.0,17.0,7.0,11.0,9.0,10.0,21.0,Adão Morrinhos,Brazil
7199,20,68,81,1,3.0,1.0,12.0,8.0,10.0,38.0,8.0,23.0,14.0,13.0,30.0,28.0,46.0,30.0,44.0,63.0,45.0,15.0,72.0,28.0,56.0,9.0,23.0,13.0,4.0,52.0,12.0,35.0,12.0,11.0,10.0,71.0,66.0,58.0,62.0,74.0,M. Schubert,Germany
7200,28,68,68,1,3.0,3.0,57.0,65.0,55.0,64.0,62.0,70.0,49.0,59.0,46.0,69.0,78.0,79.0,82.0,68.0,71.0,65.0,42.0,68.0,70.0,64.0,75.0,39.0,67.0,64.0,60.0,65.0,29.0,41.0,31.0,12.0,10.0,14.0,10.0,14.0,M. Ureña,Costa Rica
7201,24,68,74,1,3.0,1.0,17.0,15.0,12.0,29.0,18.0,17.0,13.0,15.0,30.0,26.0,40.0,39.0,37.0,60.0,41.0,21.0,58.0,27.0,57.0,19.0,21.0,10.0,4.0,43.0,23.0,55.0,11.0,15.0,13.0,70.0,64.0,62.0,65.0,72.0,M. Branderhorst,Netherlands
7202,28,68,68,1,3.0,3.0,33.0,67.0,68.0,60.0,61.0,64.0,57.0,40.0,52.0,66.0,72.0,74.0,67.0,66.0,65.0,68.0,80.0,70.0,80.0,51.0,78.0,17.0,67.0,51.0,76.0,70.0,22.0,24.0,22.0,15.0,13.0,7.0,9.0,10.0,I. Díaz,Chile
7203,26,68,72,1,1.0,1.0,11.0,17.0,14.0,34.0,18.0,15.0,14.0,19.0,35.0,21.0,47.0,49.0,35.0,68.0,44.0,18.0,57.0,45.0,73.0,13.0,16.0,25.0,16.0,34.0,22.0,48.0,30.0,18.0,18.0,68.0,70.0,61.0,65.0,68.0,S. Marinović,New Zealand
7204,29,68,68,1,3.0,3.0,62.0,61.0,54.0,61.0,58.0,68.0,47.0,60.0,47.0,67.0,92.0,94.0,73.0,64.0,78.0,72.0,41.0,80.0,73.0,58.0,71.0,37.0,70.0,68.0,63.0,62.0,38.0,42.0,39.0,10.0,10.0,15.0,9.0,11.0,E. Knudtzon,Norway
7205,23,68,74,0,3.0,2.0,56.0,34.0,67.0,63.0,37.0,50.0,55.0,49.0,67.0,59.0,68.0,73.0,59.0,65.0,61.0,39.0,73.0,76.0,73.0,25.0,59.0,70.0,55.0,43.0,45.0,58.0,64.0,65.0,69.0,15.0,14.0,14.0,9.0,11.0,Alex Muñoz,Spain
7206,22,68,74,1,3.0,3.0,50.0,53.0,56.0,71.0,30.0,64.0,33.0,29.0,60.0,70.0,74.0,75.0,68.0,71.0,69.0,57.0,84.0,82.0,78.0,53.0,66.0,72.0,44.0,67.0,33.0,70.0,68.0,73.0,68.0,11.0,11.0,7.0,12.0,14.0,D. Kinsombi,Germany
7207,21,68,80,1,3.0,3.0,53.0,70.0,57.0,62.0,56.0,71.0,68.0,61.0,57.0,66.0,89.0,83.0,83.0,65.0,90.0,66.0,85.0,71.0,54.0,67.0,78.0,36.0,69.0,57.0,68.0,66.0,36.0,23.0,25.0,10.0,13.0,13.0,12.0,7.0,A. Armstrong,England
7208,26,68,68,0,4.0,2.0,65.0,66.0,55.0,59.0,62.0,75.0,53.0,52.0,61.0,69.0,68.0,60.0,72.0,63.0,50.0,70.0,47.0,51.0,53.0,64.0,55.0,22.0,68.0,70.0,72.0,45.0,26.0,21.0,23.0,15.0,18.0,10.0,10.0,17.0,Heitor Mutto,Brazil
7209,28,68,68,1,4.0,3.0,68.0,64.0,47.0,68.0,62.0,68.0,69.0,61.0,57.0,67.0,69.0,72.0,73.0,64.0,64.0,66.0,77.0,88.0,71.0,61.0,51.0,39.0,60.0,63.0,64.0,58.0,41.0,28.0,23.0,15.0,11.0,14.0,7.0,16.0,Y. Otsu,Japan
7210,30,68,68,1,3.0,2.0,58.0,25.0,57.0,66.0,27.0,58.0,32.0,27.0,65.0,61.0,54.0,53.0,56.0,52.0,48.0,48.0,73.0,66.0,81.0,29.0,54.0,74.0,28.0,31.0,47.0,48.0,68.0,70.0,70.0,14.0,10.0,9.0,13.0,6.0,C. Osmanpaşa,Turkey
7211,21,68,76,1,3.0,3.0,66.0,64.0,47.0,69.0,46.0,71.0,62.0,66.0,62.0,69.0,66.0,69.0,68.0,64.0,68.0,75.0,67.0,64.0,58.0,72.0,66.0,45.0,62.0,65.0,52.0,62.0,42.0,57.0,52.0,13.0,10.0,10.0,8.0,14.0,S. Amallah,Belgium
7212,36,68,68,1,3.0,1.0,20.0,15.0,12.0,43.0,22.0,16.0,26.0,16.0,47.0,28.0,37.0,44.0,56.0,65.0,62.0,26.0,61.0,35.0,70.0,17.0,30.0,19.0,15.0,58.0,20.0,63.0,21.0,15.0,15.0,65.0,66.0,67.0,69.0,67.0,S. Andersen,Denmark
7213,29,68,68,1,3.0,3.0,65.0,66.0,55.0,72.0,53.0,68.0,42.0,54.0,69.0,72.0,54.0,56.0,68.0,71.0,75.0,69.0,53.0,65.0,59.0,67.0,67.0,66.0,64.0,68.0,46.0,56.0,41.0,71.0,67.0,7.0,16.0,7.0,16.0,14.0,S. Kurata,Japan
